Viet,Bahnar
"Chủ tàu cá sau khi chấm dứt chuyến biển, hoàn thành việc mua bảo hiểm thân thể tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau khi chấm dứt chuyến biển, hoàn tất việc mua bảo hiểm thân tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau lúc kết thúc chuyến biển, hoàn tất việc mua bảo hiểm thân tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau lúc chấm dứt chuyến biển, hoàn thành việc mua bảo hiểm thân tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau khi chấm dứt chuyến biển, hoàn tất việc mua bảo hiểm thân thể tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau khi chấm dứt chuyến biển, hoàn thành việc mua bảo hiểm thân tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau lúc chấm dứt chuyến biển, hoàn tất việc mua bảo hiểm thân thể tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Chủ tàu cá sau khi kết thúc chuyến biển, hoàn tất việc mua bảo hiểm thân tàu, mua bảo hiểm thuyền viên, mua máy thông tin liên lạc tầm xa sóng HF tầm xa, có tích hợp thiết bị định vị vệ tinh (GPS);","Chu tau ka đưng rŏng atŭch măng năm đak tơsĭ, keh kong tơdrong ruôt 'bao hiêm ơkơ̆u tau, ruôt 'bao hiêm thŭn viên, ruôt măy thông tin liên lak tâm sŏng HF tơdrong hlŏ, ơĭ tĭch hơ̆p thiêt 'bi đinh vi vê tinh (GPS);"
"Bị bắt giữ, giam giữ, tịch thu tàu; bị đâm hư hỏng, chìm mất tàu hoặc sau khi tổ chức xong phương án nuôi trồng hải sản tại các vùng biển xa, lập hồ sơ đề nghị hỗ trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau lúc tổ chức xong phương án nuôi trồng thuỷ sản tại các vùng biển xa, lập hồ sơ đề nghị hỗ trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau lúc tổ chức xong phương án nuôi trồng hải sản tại các lãnh hải xa, lập hồ sơ đề nghị tương trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong phương án nuôi trồng hải sản tại các vùng biển xa, lập hồ sơ đề nghị trợ giúp theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong phương án nuôi trồng hải sản tại các vùng biển xa, lập hồ sơ yêu cầu tương trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong xuôi phương án nuôi trồng thuỷ sản tại các lãnh hải xa, lập hồ sơ đề nghị trợ giúp theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong phương án nuôi trồng thuỷ sản tại các vùng biển xa, lập hồ sơ đề nghị hỗ trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau lúc tổ chức xong phương án nuôi trồng hải sản tại các lãnh hải xa, lập hồ sơ đề nghị hỗ trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong phương án nuôi trồng hải sản tại các vùng biển xa, lập hồ sơ đề nghị tương trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong xuôi phương án nuôi trồng thuỷ sản tại các lãnh hải xa, lập hồ sơ đề nghị hỗ trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Bị bắt giữ, giam giữ, tịch thâu tàu; bị đâm hư hỏng, trầm khuất tàu hoặc sau khi tổ chức xong xuôi phương án nuôi trồng hải sản tại các lãnh hải xa, lập hồ sơ đề nghị tương trợ theo quy định.","'Bi rôp, jam jư, tich thu tau, 'bi đâm hư hong, chim hiŏng tau thoi đưng rŏng pơlĕi keh tơdrong rong pơtăm hai san lơ̆m rim apung đak tơsĭ hlŏ, pơm hô sơ pơtho khan tơgŭm 'boi kuy đinh"
"Sau khi lập hồ sơ đề nghị hỗ trợ, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau lúc lập hồ sơ yêu cầu trợ giúp, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ đề nghị trợ giúp, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ yêu cầu trợ giúp, chủ tàu cá nạp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau lúc lập hồ sơ yêu cầu trợ giúp, chủ tàu cá nạp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ yêu cầu tương trợ, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ đề nghị hỗ trợ, chủ tàu cá nạp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ yêu cầu trợ giúp, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ đề nghị tương trợ, chủ tàu cá nộp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"Sau khi lập hồ sơ yêu cầu hỗ trợ, chủ tàu cá nạp hồ sơ tại Trạm BVNL thủy sản huyện trực thuộc Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản","Đưng rŏng pơm hô sơ pơtho khan tơgŭm, chu tau ka nôp hô sơ dơnŏ Tram jư vĕi nguôn lơĭ thuy san hŭn trưk thuô̆k Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"(Đối với chủ tàu cá có hộ khẩu thường trú tại thành phố Quy Nhơn, nộp trực tiếp tại Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản).","(Adrĭng chu tau ka ơĭ hô khơu thương trŭ dơnŏ thanh phô̆ Quy Nhơn, nôp trưk tiêp ăn Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san)"
"(Đối với chủ tàu cá có hộ khẩu thường trú tại thành phố Quy Nhơn, nạp trực tiếp tại Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản).","(Adrĭng chu tau ka ơĭ hô khơu thương trŭ dơnŏ thanh phô̆ Quy Nhơn, nôp trưk tiêp ăn Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san)"
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản gửi danh sách tàu cá đề nghị hỗ trợ của ngư dân về UBND xã (phường) ven biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị trợ giúp của ngư dân về UBND xã (tuồng) ven biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị tương trợ của ngư dân về UBND xã (lũ) rìa biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị hỗ trợ của ngư dân về UBND xã (phường) rìa biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản gửi danh sách tàu cá đề nghị trợ giúp của ngư gia về UBND xã (tuồng) ven biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá yêu cầu hỗ trợ của ngư gia về UBND xã (phường) rìa biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị trợ giúp của ngư dân về UBND xã (tuồng) rìa biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị tương trợ của ngư dân về UBND xã (lũ) mép biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị tương trợ của ngư dân về UBND xã (phường) ven biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách tàu cá đề nghị trợ giúp của ngư dân về UBND xã (phường) rìa biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản gửi danh sách tàu cá yêu cầu tương trợ của ngư dân về UBND xã (tuồng) mép biển, Đồn Biên phòng địa bàn.","Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach tau ka pơtho khan tơgŭm đơ̆ng nă ma ăn UBND sa (phương) jê̆ đak tơsĭ, Đôn 'biên phong tơring."
"UBND xã (phường) thông báo công khai danh sách tàu cá đề nghị hỗ trợ tại trụ sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá đề nghị hỗ trợ tại trụ sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá yêu cầu tương trợ tại trụ sở UBND xã, hội sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá đề nghị tương trợ tại hội sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá yêu cầu trợ giúp tại trụ sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (lũ) thông báo công khai danh sách tàu cá đề nghị tương trợ tại hội sở UBND xã, hội sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá yêu cầu trợ giúp tại trụ sở UBND xã, hội sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá đề nghị tương trợ tại trụ sở UBND xã, hội sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông báo công khai danh sách tàu cá đề nghị tương trợ tại trụ sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (phường) thông tin công khai danh sách tàu cá yêu cầu tương trợ tại hội sở UBND xã, hội sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"UBND xã (lũ) thông tin công khai danh sách tàu cá yêu cầu trợ giúp tại hội sở UBND xã, trụ sở thôn.","UBND sa (phương) pơtho khan kông khai yanh sach tau ka pơtho khan tơgŭm dơnŏ tru sơ UBND Sa, tru sơ thôn"
"Không quá 10 ngày (kể từ ngày các Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản gửi danh sách)","Bĭ loi minh jĭt 'năr (khan đơ̆ng 'năr rim Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach)"
"Không quá 10 ngày (kể từ ngày các Trạm BVNLTS huyện, Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản gửi danh sách)","Bĭ loi minh jĭt 'năr (khan đơ̆ng 'năr rim Tram jư vĕi nguôn lơĭ thuy san hŭn, Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san gưi yanh sach)"
"UBND xã (phường) rà soát, phản hồi thông tin danh sách tàu cá đề nghị hỗ trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (tuồng) rà, phản hồi thông tin danh sách tàu cá đề nghị tương trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (tuồng) rà, phản hồi thông tin danh sách tàu cá yêu cầu tương trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (phường) rà, phản hồi thông tin danh sách tàu cá đề nghị tương trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (lũ) rà, phản hồi thông tin danh sách tàu cá yêu cầu hỗ trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (tuồng) soát, phản hồi thông tin danh sách tàu cá yêu cầu hỗ trợ bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (tuồng) rà soát, phản hồi thông tin danh sách tàu cá yêu cầu trợ giúp bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn lợi Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
"UBND xã (tuồng) rà soát, phản hồi thông tin danh sách tàu cá yêu cầu trợ giúp bằng văn bản về UBND các huyện, UBND thành phố Quy Nhơn và Chi cục Khai thác và Bảo vệ nguồn nướu Thủy sản.","UBND sa (phương) ra soat, pơtho khan thông tin yanh sach tau ka pơtho khan tơgŭm đơ̆ng văn 'ban ăn UBND rim hŭn, UBND thanh phô̆ Quy Nhơn weng Chi kŭk khai thak weng jư vĕi nguôn lơĭ thuy san"
