ID,Tiếng Việt,Tiếng BaNa
0099,"Sâu róm: Sâu non mới nở có màu nâu vàng, khi lớn lên có màu nâu đen, toàn thân có lông dài và gai gây ngứa. Khi đẫy sức sâu non dài 6cm. Trưởng thành là loài bướm đêm thuộc họ Saturnidae, bộ Lepidoptera. Trưởng thành có màu vàng nâu.","Jôdroâng sut: jôdroâng ‘lôêp anao choâh ôêi môêu naâu ‘brôêu, jônang groâng ôêi môêu naâu gaêm, ôkôêu ôêi soêk oeêng chôla pôm tô‘bot. Jônang ñaây sök jôdroâng ñuoâÊi drôêu centimet. Groâng la loai pôlai kômaêng oei lôêm kôbraê ho Saturnidae, ‘boâ Lepidoptera. Groâng ôêi môêu ‘brôêu naâu"
0100,Bướm đực thường nhỏ hơn bướm cái và có màu nhạt hơn. Bướm đẻ trứng thành từng dãy xếp đều xung quang mép dưới lá. Trứng có hình bầu dục. Sâu non ăn phiến lá chỉ còn trơ cuống. Sâu thường sống thành từng đàn ở mặt dưới lá.,Nhaê pôlai klo dech ken loi nhaê pôlai akanh oeêng ôêi môêu nhat loi. Nhaê pôlai ñeh kôtaêp oei rim hang xeâÊp hôdôêi taêp dal tôpanh ôla hla. Kôtaêp ôêi hinh ‘bôêu ‘yuêk. Jôdroâng ‘lôêp sa phieâÊn hla araê atoêng. Jôdroâng deêch yaêl arih thanh rim tôpul oei maêt ôla hla
0101,Sâu có thể phát triển thành dịch ăn trụi lá cả vườn điều làm cây suy kiệt và chết cành.,Jôdroâng ôêi tôdrong pôjing thanh jiêt sa ñiê hla lôêm vöôn ñieâu pôm ‘long kheê oeêng luoâÊch tô‘bra
0102,"Hàng năm sau khi thu hoạch cần tiến hành tạo tán, tỉa cành thông thoáng để hạn chế trưởng thành đẻ trứng, thường xuyên thăm vườn kiểm tra","Rim sônaêm ñôêng roêng thu ‘yoêk waê pôm gôdai, tia tô‘bra thoâng thoang söê pôm tôjul jôdroâng ñeh kôtaêp, deêch tômang vöôn söê ngoê hnheêi"
0103,"Phát hiện kịp thời, vệ sinh vườn sạch sẽ, thu gom các cành, lá có ổ trứng, kén và sâu non mới nở đem tiêu hủy, dùng bẫy đèn để thu hút trưởng thành ở giai đoạn vũ hóa.","‘Boh tôtam, veâ sinh teh dal hnam uoâil ieâl, thu ‘yoêk rim tô‘bra, hla ôêi tôpul kôtaêp, ken oeêng jôroâng ‘lôêp anao choâh cheêp tieâu huy, chaê yuoâ ‘baây ñen söê pônhoâm jôdroâng groâng oei jônang vu hoa"
0104,Sâu đục quả và hạt: Sâu thường xuất hiện và phá hoại vào giai đoạn đậu và phát triển quả làm thiệt hại về năng suất và chất lượng hạt điều. Sâu tấn công trái bất cứ giai đoạn nào làm cho trái bị nhăn lại và rụng. ,Jôdroâng phaê pleêi oeêng geêr: Jôdroâng deêch ôêi leêch oeêng phaê ‘long tômöt jônang ôêi pleêi oeêng pôjing pleêi pôm hioêng hiôêt lôêm thu ‘yoêk oeêng tôdrong thu ‘yoêk ñei geêr ñieâu. Jôdroâng taâÊn koâng pleêi lôêm ñiê ñaêng rim jônang pôm aên pleêi ‘biê nhaên oeêng ruh
0105,"Sâu non có màu hồng đậm và rất linh hoạt, bên ngoài được phủ một lớp lông tơ, đầu có màu đen. Sâu non đẫy sức dài 15-19mm. Trưởng thành thuộc họ Pyralidae, bộ Lepidoptera. Trưởng thành thường đẻ trứng vào kẻ giữa quả và hạt. ","Jôdroâng ‘lôêp ôêi môêu hoâng ñaâm oeêng pôgloh ranh, ôgah ñei athu minh lôêp soêk tô, kôl ôêi môêu gaêm, jôdroâng ‘lôêp ñaây söc ñuoâÊi minh jiêt pôñaêm truh miênh jiêt tôxiênh milimet. Groâng oei lôêm kôbraê ho Pyralidae, ‘boâ Lepidoptera. Groâng ñeh kôtaêp tômöt dônoê tôêk pôêk pleêi oeêng geêr"
0106,Sâu non nở ra sẽ đục vào trong quả hoặc hạt là các bộ phận này bị nhăn nheo và rụng. Sâu non khi đẫy sức sẽ rơi xuống đất và hóa nhộng sống trong kén ở trong đất.,Jôdroâng ‘lôêp choâh leêch la phaê tômöt lôêm pleêi thoi geêr pôm aên rim ‘boâ phaân anu ‘biê nhaên oeêng ruh. Jôdroâng ‘lôêp jônang ñaây söc huaêng löêk teh oeêng hoêa nhoâng yaêl arih lôêm keên oei lôêm teh
0107,"Thường xuyên vệ sinh vườn, loại bỏ quả, hạt bị sâu đục và đem tiêu hủy. Có thể dùng thuốc Basitox 40EC phun vào giai đoạn cây đậu quả. Chú ý khi phun thuốc phải theo hướng dẫn sử dụng trên bao bì.","Deêch veâ sinh teh dal hnam, loai tuêk pleêi, geêr ‘biê jôdroâng phaê oeêng chep tieâu huy. ÔÊi tôdrong chaê yuoâ bôgang Basitox puoân jiêt EC phun tômöt jônang ‘long ôêi pleêi. Ngoê hnheêi jônang phun bôgang phai ‘boi pôtho khan chaê yuoâ lôêm ‘bao ‘bi"
0108,"Bệnh lỡ cổ rễ: Bệnh gây hại nặng cho cây con trong vườn ươm và vườn kiến thiết cơ bản, nhất là đối với cây con dưới 3 tuần tuổi. Cây con bị héo lá. Lớp vỏ của phần gốc thân sát mặt đất bị thối, thâm đen, lõm vào trong, cây con héo dần và chết. ","Jiê lô coâ rieâÊh: Jiê pôm glaêi deâh aên ‘long kon lôêm vöôn öôm oeêng vöôn kieâÊn thieâÊt kô ‘ban, pôgloh la driêng ‘long kon ôla peâng tuoân. ‘Long kon ‘biê hoênh hla, lôêp kôñoh ñôêng phaân tôm ‘long jeÊâ maêt teh ‘biê oâm, thaâÊm gaêm, lom tômöt, ‘long kon hoênh oeêng luoâÊch"
0109,"Bệnh xuất hiện và phát triển mạnh khi độ ẩm của đất quá cao, đất vào bầu không được xử lý hay lấy đất tại những vùng nhiễm bệnh và vườn ươm ẩm thấp, ngập úng.","Jiê ôêi leêch oeêng pôjing deâh jônang ñoâ lôpngôp ñôêng teh pôgloh ñuoâÊi, teh tômöt ‘bôu biê ñei xö lyê thoi ‘yoêk teh lôêm rim apung nhieâm jiê oeêng vöôn öôm lôngôp, töng ñak"
0110,Phòng bệnh là vấn đề quan trọng nhất đối với bệnh này: Xử lý hạt giống trước khi gieo bằng nước nóng (52-550C); xử lý đất vô bầu bằng Formalin 40% ở nồng độ 8%.,Phong jiê la tôdrong pôgloh adriêng jiê anu: Xö lyê geêr adreâÊch adrol jônang jul adreâÊch ñôêng ñak toê (pôñaêm jiêt ‘baêl truh pôñaêm jiêt pôñaêm ñoâ C); xö lyê teh tômöt ‘bôu ñôêng Formalin puoân jiêt phaân traêm oei noâng ñoâ tôhngam phaân traêm
0111,Dùng bạt nilon che kín 10 ngày sau đó dỡ bạt trộn đều trước khi gieo; xây dựng vườn ươm tại nơi khô ráo và thoát nước tốt; đảm bảo mật độ gieo trồng thích hợp; sử dụng nguồn nước tưới sạch bệnh.,"Chaê yuoâ ‘bat nilon athu sil lôêm minh jiêt ‘naêr, ñôêng roêng ‘noh blôê ‘bat jrôêu hôdôêi adrol jônang jul adreâÊch; tôjung pôm vöôn öôm dônoê srieâng hoênh oeêng thoat ñak hôgeêi, tômaên tôl maât ñoâ jul adreâÊch trô troê, chaê yuoâ nguoân ñak chruêh sach jiê"
0112,"Bệnh thán thư: Bệnh xuất hiện ở tất cả các giai đoạn phát triển của cây điều, gây hại trên lá, chồi, nhất là hoa và quả. Vết bệnh trên lá là những đốm cháy màu nâu không có hình dạng cố định.","Jiê than thö: Jiê ôêi leêch oei ñiê ñaêng rim jônang pôjing ñôêng ‘long ñieâu, pôm glaêi lôêm hla, hô‘bu, pôgloh la pôkao oeêng pleêi. VeâÊt jiê lôêm hla la rim ñoâÊm chaêy môêu naâu biê ôêi hinh yang koâÊ ñinh"
0113,"Trên chồi là các vết màu nâu hoặc nâu đen dọc theo chiều dài chồi, các vết bệnh này có thể liên kết lại với nhau. ","Lôêm hô‘bu la rim veâÊt môêu naâu thoi naâu gaêm ‘yoêk ‘boi trong ñuoâÊi hô‘bu, rim veâÊt anu ôêi tôdrong lieân keâÊt adriêng"
0114,"Khi bệnh nặng chồi bị khô, teo lại. Trên chùm hoa, bệnh xuất hiện ở đầu, nách hoặc ở cuống chùm hoa, bệnh làm khô và rụng bông.","Jônang jiê deâh hô‘bu ‘biê srieâng, ñoêng. Lôêm chum pôkao, jiê ‘boh leêch oei kôl, nach thoi oei atoêng chum pôkao, jiê pôm srieâng oeêng ruh pôkao."
0115,"Trên quả, vết bệnh lúc đầu là các chấm nhỏ có màu nâu đậm, sau đó lớn dần và liên kết lại với nhau thành từng các vết lớn có màu nâu đậm. Nhân và quả bị nhiễm bệnh teo lại và có thể rụng non.","Lôêm pleêi, veâÊt jiê pôtôm la rim chôêm ken ôêi môêu naâu deâh, ñôêng roêng ‘noh groâng oeêng lieân keâÊt adriêng ñei rim veâÊt groâng ôêi môêu naâu deâh. Nhông oeêng pleêi ‘biê nhieâm jiê ñoêng ñiê oeêng ôêi tôdrong ruh ‘lôêp"
0116,"Trong trường hợp bệnh gây hại nặng thì cành có vết bệnh sẽ khô héo và chết dần. Bệnh xuất hiện từ đầu mùa mưa nhưng gây hại nặng vào giữa và cuối mùa mưa khi cây điều ra chồi, hoa và quả non. ","Lôêm tôdrong jiê pôm glaêi deâh thoi tô‘bra ôêi veâÊt jiê srieâng hoênh oeêng luoâÊch. Jiê ôêi leêch ñôêng pôtôm jan ami maêleêi pôm glaêi deâh tômöt tôêk pôêk oeêng atuêch jan ami jônang ‘long ñieâu leêch hô‘bu, pôkao oeêng pleêi ‘lôêp"
0117,"Trên cây điều kiến thiết cơ bản, bệnh phát triển và gây hại nặng từ tháng 8 đến tháng 12, trên cây điều kinh doanh, bệnh thường tập trung gây hại mạnh vào hai giai đoạn là tháng 11-12 (quả non) và tháng 3 - 5 (trổ hoa).","Lôêm ‘long ñieâu kieâÊn thieâÊt kô ‘ban, jiê pôjing oeêng pôm glaêi deâh ñôêng kheêi tôhngam truh kheêi minh jiêt ‘baêl, lôêm ‘long ñieâu teêch bôdro, jiê deêch pônhoâm pôm glaêi deâh tômöt ‘baêl jônang la kheêi minh jiêt minh – minh jiêt ‘baêl (pleêi ‘lôêp) oeêng kheêi peâng truh kheêi pôñaêm (leêch pôkao)"
0118,"Vệ sinh vườn, cắt bỏ các cành, lá, hoa bị bệnh đem chôn hoặc đốt để giảm nguồn bệnh. Thường xuyên diệt cỏ dại.","Veâ sinh teh dal hnam, kaêt tuêk rim tô‘bra, hla, pôkao ‘biê jiê cheêp ‘buê thoi soh söê tôjul nguoân jiê. Deêch ‘beêt ‘nhaêt"
0119,Bệnh khô cành: Bệnh thường xảy ra vào mùa mưa khi vườn cây có độ ẩm cao. Nấm thường tấn công vào các cành gây khô dần từ ngọn trở xuống.,"Jiê srieâng tô‘bra: Jiê deêch ôêi leêch tômöt jan ami jônang vöôn ‘long ôêi ñoâ lôngôp deâh, Môêu deêch taâÊn koâng tômöt rim tô‘bra pôm srieâng ñôêng weâch tôjul"
0120,Lá trên cành bị bệnh vàng và rụng dần cùng với hiện tượng khô cành. Lúc đầu các đốm bệnh xuất hiện trên vỏ có màu trắng sau chuyển sang màu hồng. Bệnh thường tấn công vào vỏ chỗ phân cành. Bào tử lan dần xuống gốc theo nước chảy.,"Hla lôêm tô‘bra ‘biê jiê ‘brôêu oeêng ruh ñiê adriêng tôdrong srieâng tô‘bra. Trong pôtôm rim ñoâÊm jiê ‘boh leêch lôêm kôñoh ôêi môêu ‘brôêu ‘bak ñôêng roêng tôkan môêu hoâng. Jiê deêch taâÊn koâng tômöt kôñoh dônoê phaân tô‘bra, ‘Bao tö apoh jul tôm b’oi ñak yol"
0121,"Vệ sinh vườn trồng, dọn cỏ và phát quang bụi rậm làm cho vườn thông thoáng, cắt tỉa và đốt các cành bị sâu bệnh chết khô nhằm tiêu diệt mầm mống bệnh tiềm tàng trên vườn.","Veâ sinh teh dal hnam pôtaêm, don ‘nhaêt oeêng möêih ñiê tônôm pôm aên teh dal hnam thoâng thoang, kaêt tia oeêng soh rim tô‘bra ‘biê jôdroâng jiê luoâÊch srieâng söê ‘beêt ñiê nguoân tôm jiê araê lôêm teh dal hnam"
0122,"Việc thu hoạch, bảo quản ảnh hưởng trực tiếp đến chất lượng và giá trị các sản phẩm hạt và trái. Vì vậy đòi hỏi phải thu hái đúng kỹ thuật, kịp thời và bảo quản tốt nhằm duy trì tối đa chất lượng sản vốn có của sản phẩm.","Tôdrong thu ‘yoêk, jö vei anh höông tröêk tieâp truh tôdrong thu ‘yoêk ñei oeêng giaê tri rim san phaâm geêr oeêng pleêi. Yua ‘noh pôtho khan phai thu hleêh troê kô kach, tôtam oeêng jö vei hôgeêi söê pôgeêi pieâu pôgloh tôdrong thu ‘yoêk ñei waê ôêi ñôêng san phaâm"
0123,Xác định độ chín của hạt và quả: Cần phân biệt giữa chín hình thái và chín sinh lý. Chín sinh lý là giai đoạn hoàn thành sự phát triển của phôi và hạt có thể nẩy mầm để phát triển thành cây khi có điều kiện thích hợp nhưng chưa hoàn tất quá trình biến đổi hóa sinh bên trong sản phẩm thu hoạch.,Xac ñinh ñoâ ñum ñôêng geêr oeêng pleêi: Waê phaân ‘bieât lôêm ñum hinh thaêi oeêng ñum sinh lyê. Ñum sinh lyê la jônang keh kong tôdrong pôjing ñôêng phoâi oeêng geêr ôêi tôdrong leêch boâp söê pôjing ñei ‘long jônang ôêi tôdrong trô troê maêleêi ñim keh kong tôdrong tôplih hoêa sinh lôêm san phaâm thu ‘yoêk
0124,Chín hình thái là giai đoạn quả chín hoàn toàn và thường hoàn thành sau khi chín sinh lý. Vì vậy để bảo đảm sản phẩm có chất lượng cao cần phải thu hoạch khi quả chín hình thái. ,Ñum hinh thaêi la jônang pleêi ñum ñiê oeêng deêch keh kong ñôêng roêng ñum sinh lyê. Yua ‘noh söê jö vei san phaâm ôêi tôdrong thu ‘yoêk ñuoâÊi waê phai thu ‘yoêk jônang pleêi ñum hinh thaêi
0125,Với trái điều dấu hiệu chín hình thái biểu thị khi màu sắc bên ngoài của trái đã chuyển sang màu đỏ hoặc vàng (tùy theo giống). ,Adriêng pleêi ñieâu tôdrong ñum hinh thaêi ôêi leêch jônang môêu saêk ôgah ñôêng pleêi jôh tôplih tôkan môêu goâh thoi ‘brôêu (tuy adreâÊch)
0126,"Ở thời điểm này trái có độ chát thấp nhất, thịt trái mềm, mọng nước, ngọt và có hương thơm đặc trưng của trái.","Oei jônang anu pleêi ôêi ñoâ siêch ‘biêa pôgloh, aseêch pleêi lômön, lö ñak, ‘ngam oeêng ôêi môêu phu ñaêk tröng ñôêng pleêi"
0127,"Với hạt, dấu hiệu chín hình thái biểu thị khi vỏ hạt chuyển từ màu xanh lá cây sang màu nâu xám. Thông thường hạt chín muộn hơn quả vài ngày vì vậy khi hạt chín thì quả đã quá chín và rụng xuống đất.","Adriêng geêr, tôdrong ñum hinh thaêi ôêi leêch jônang kôñoh geêr tôplih ñôêng môêu kseê hla ‘long tôkan môêu naâu xam. Thoâng thöông geêr ñum ñunh loi pleêi ‘biêa ‘naêr yua ‘noh jônang geêr ñum thoi pleêi jôh pôgloh ñum oeêng ruh jul the"
0128,"Đối với điều, hạt là bộ phận có giá trị kinh tế lớn nhất vì vậy có thể thu hoạch bằng cách nhặt hạt dưới đất sau khi quả rụng sẽ bảo đảm hạt có chất lượng cao nhất.","Adriêng ñieâu, geêr la ‘boâ phaân ôêi giaê tri kinh teâÊ groâng pôgloh yua ‘noh ôêi tôdrong thu ‘yoêk ñôêng kô kach ‘yoêk geêr löêk teh ñôêng roêng jônang pleêi ruh la tômaên tôl geêr ôêi tôdrong thu ‘yoêk ñuoâÊi pôgloh "
0129,"Trước khi sắp bước vào vụ thu hoạch cần dọn sạch cỏ, lá khô dưới tán cây để dễ phát hiện trái điều rụng.",Adrol jônang waê naêm tômöt vuê thu ‘yoêk waê don sach ‘nhaêt hla srieâng ôla gôdai ‘long söê hlaêu ‘boh pleêi ñieâu ruh
0130,Phương pháp thu hoạch,Tôdrong thu ‘yoêk
0131,Thu hái trên cây: Nếu cần thu hoạch cả hạt và trái điều thì việc thu hái được tiến hành ngày ngay trên cây. Phương pháp này thường tốn công nhưng thu được cả trái để sử dụng vào mục đích khác.,Thu hleêh kôpöng ‘long: Tôêng waê thu ‘yoêk ñiê geêr oeêng pleêi ñieâu thoi tôdrong thu hleêh ñei pôm ngay kôpöng ‘long. Tôdrong anu deêch lö koâng maêleêi thu ñei ñiê pleêi söê chaê yuoâ tômöt tôdrong nai
0132,"Quả khi hái xuống được tách riêng hạt và trái. Trái cần đưa vào sử dụng hay chế biến ngay do rất dễ bị hư hỏng vì quá trình lên men xảy ra trong vòng 24-36 giờ sau khi thu hái. Đây là trở ngại chính trong việc vận chuyển, chế biến trái điều.","Pleêi jônang hleêh jul ñei taêch kôdih geêr oeêng pleêi. Pleêi waê aên tômöt chaê yuoâ thoi cheâÊ ‘bieâÊn ling yua pôgloh hlaêu hö yua tôdrong leân men ôêi leêch lôêm ‘baêl jiêt puoân truh peâng jiêt drôêu jô ñôêng roêng hleêh. Anu la trô ngai chiênh lôêm tôdrong cheêp chô, cheâÊ ‘bieâÊn pleêi ñieâu"
0133,Thu nhặt dưới đất: Nếu không cần sử dụng trái điều thì để quả rụng xuống đất và thu nhặt quả dưới đất với định kỳ 2-3 ngày một lần nếu không có mưa hoặc thu nhặt hàng ngày khi trời mưa.,Thu ‘yoêk löêk teh: Tôêng biê waê chaê yuoâ pleêi ñieâu thoi söê pleêi ruh jul teh oeêng thu ‘yoêk pleêi löêk teh adriêng ñinh ky ‘baêl truh peâng ‘naêr minh maêng tôêng biê ôêi ami thoi thu ‘yoêk rim ‘naêr jônang ôêi ami
0134,Đây là phương pháp thu hoạch phổ biến ở các vườn trồng điều. Phương pháp thu hoạch này tiết kiệm được công thu hoạch và bảo đảm được chất lượng hạt nhưng phải có biện pháp chống thất thu và mất mát.,Anu la tôdrong thu ‘yoêk phoâ ‘bieâÊn oei rim vöôn pôtaêm ñieâu. Tôdrong thu ‘yoêk anu amaên ñei koâng thu ‘yoêk oeêng tômaên tôl ñei tôdrong thu ‘yoêk ñei geêr maêleêi phai ôêi tôdrong dôêt thaât thu oeêng hioêng hiôêt
0135,"Phương pháp tách quả và hạt: Quả thu hoạch về phải tách riêng hạt và trái ra. Hạt phải được loại bỏ cuống, làm sạch phần thịt trái dính ở cuống hạt và có thể rửa cho thật sạch. ","Tôdrong taêch pleêi oeêng geêr: Pleêi thu ‘yoêk söt phai taêch kôdih geêr oeêng pleêi leech. Geêr phai ñei loai tuêk atoêng, pôm sach phaân aseêch pleêi ajin oei atoêng geêr oeêng ôêi tôdrong ‘nhao aên sach"
0136,Sau đó làm sạch đất cát để không gây trở ngại cho việc phân loại hạt trong quá trình chế biến.,Ñôêng roêng ‘noh pôm sach teh chuoâh söê biê pôm trô ngai aên tôdrong phaân loai geêr lôêm jônang cheâÊ ‘bieâÊn
0137,"Phơi hạt điều: Sau khi làm sạch, hạt điều được phơi từ 2-3 ngày để bảo đảm độ ẩm hạt xuống dưới 9% (bấm ngón tay vào vỏ hạt không có vết) rồi dùng sàng (lỗ sàng 1cm) loại bỏ những dị vật trong hạt.","Draê geêr ñieâu: Ñôêng roêng pôm sach, geêr ñieâu ñei draê ñôêng ‘baêl truh peâng ‘naêr söê tômaên tôl ñoâ lôngôp geêr tôjul ôla tôxiênh phaân traêm (‘bôêm ngoên ti tômöt kôñoh geêr biê ôêi veâÊt) roâi ‘yoêk sang (troâm sang minh centimet) loai tuêk rim yiê vaât lôêm geêr"
0138,Kết quả nghiên cứu cho thấy hạt điều ở độ ẩm 9% có thể bảo quản dễ dàng mà không ảnh hưởng đến chất lượng nhân điều bên trong. ,Thu ‘yoêk nghieân köêu aên ‘boh geêr ñieâu oei ñoâ lôngôp tôxiênh phaân traêm ôêi tôdrong jö vei hlaêu maê biê anh höông truh tôdrong thu ‘yoêk ñei nhaân ñieâu lôêm geêr
0139,Việc sơ chế này rất quan trọng cả về mặt kỹ thuật lẫn kinh tế vì hạt điều là nguyên liệu cần được cung cấp quanh năm cho nhà máy chế biến.,Tôdrong sô cheâÊ anu pôloh ñiê ñaêng lôêm tôdrong ky thuaât adriêng kinh teâÊ yua geêr ñieâu la ngueân lieâu waê ñei tôguêm rim sônaêm aên hnam maêy pôm
0140,Nếu hạt có độ ẩm quá cao sẽ bị nấm mốc phá hại trong quá trình bảo quản mặt khác nhân điều chứa nhiều chất béo (38-47%) rất bị hư hỏng và màu sắc của nhân điều sẽ chuyển từ màu trắng sang vàng làm giảm giá trị của sản phẩm. ,"Tôêng geêr ôêi ñoâ lôngôêp pôgloh ñuoâÊi la ‘biê môêu moâk pôm glaêi lôêm jônang jö vei, minh kôpah ‘noh nhaân ñieâu ôêi lö chaât lômaê (peâng jiêt tôhngam truh puoân jiêt tôpôêh phaân traêm) pôgloh ‘biê hö oeêng môêu saêk ñôêng nhaân ñieâu tôkan ñôêng môêu ‘bak tôkan ‘brôêu pôm tôjul giaê tri ñôêng san phaâm"
0141,"Những nguyên nhân làm ảnh hưởng đến chất lượng hạt điều là thu hoạch khi hạt chưa chín hoàn toàn (hạt còn non), độ ẩm trong hạt còn cao (> 9%) và nơi cất giữ không đạt yêu cầu thông thoáng và mát.","Rim tôdrong pôm anh höông truh tôdrong thu ‘yoêk ñei geêr ñieâu la thu ‘yoêk jônang geêr ñim ñum keh kong (geêr araê ‘lôêp), ñoâ lôngôp lôêm geêr araê ñuoâÊi (groâng loi tôxiênh phaân traêm) oeêng dônoê jö vei biê ñat tôdrong thoâng thoang oeêng mat."
