ID,Tiếng Việt,Tiếng BaNa
149,"Đến năm 2045, tiếp tục đầu tư phát triển các ngành kinh tế biển để tỉnh Bình Định có những bước đột phá lớn trong phát triển kinh tế biển nhanh và bền vững tương xứng với lợi thế, tiềm năng của tỉnh, tiến tới nền kinh tế biển xanh.","Truh sônaêm ‘baêl ôbôêu khoâng hrieâng puoân jiêt pôñaêm, ling lang tôguêm pôjing rim nganh kinh teâÊ ñak tôsiê söê tinh ‘Binh Ñinh ôêi rim tôdrong kjung groâng lôêm pôjing kinh teâÊ ñak tôsiê ranh oeêng kôjaêp trô troê adriêng lôi theâÊ, tieâm naêng ñôêng tinh, naêm truh tôdrong kinh teâÊ ñak tôsiê kseê"
150,Tổ chức thực hiện,Pôloêk  pôm
151,Uỷ ban nhân dân tỉnh,Uy ‘ban nhaân daân Tinh
152,"Là cơ quan chỉ đạo toàn diện việc triển khai Kế hoạch này; định kỳ tổ chức sơ kết, tổng kết đánh giá toàn diện việc thực hiện Chương trình hành động số 22-CTr/TU, Nghị quyết số 36-NQ/TW để báo cáo Tỉnh ủy.","La kô kuan pôgôl ñiê ñaêng tôdrong pônhroh glong pônhroh anu; truh jônang pôloêk sô keât, toâng keât pôtho khan ñiê ñaêng tôdrong pôm tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU, Nghiê kueâÊt ksoÊâ peâng jiêt drôêu-NQ-TW söê pôtho khan Tinh uy"
153,Sở Tài nguyên và Môi trường,Sô Tai nguyeân oeêng Moâi tröông
154,"Chủ trì, phối hợp với các cơ quan liên quan giúp UBND tỉnh theo dõi, đôn đốc, tổng hợp tình hình thực hiện Kế hoạch này; đôn đốc việc thực hiện các nhiệm vụ đã đề ra, đề xuất các nhiệm vụ, giải pháp mới phát triển bền vững kinh tế biển trên địa bàn tỉnh.","Pôgôl, adriêng rim kô kuan lieân kuan tôguêm UBND tinh ngoê hnheêi, pôtho khan, toâng hôêp tôdrong pôm glong pônhroh anu; pôtho khan tôdrong pôm rim tôdrong jôh aên leêch, pôtho khan rim tôdrong anao pôjing kôjaêp kinh teâÊ ñak tôsiê lôêm tôring tinh"
155,Sở Kế hoạch và Đầu tư,Sô KeâÊ hoach oeêng Ñaâu tö
156,"Phối hợp với Sở Tài nguyên và Môi trường giám sát, đánh giá và tổng hợp tình hình thực hiện Kế hoạch này và xây dựng Báo cáo thực hiện các mục tiêu phát triển bền vững kinh tế biển","Adriêng Sô Tai ngueân oeêng Moâi tröông naêm ngoê hnhei, pôtho khan oeêng toâng hôêp tôdrong pôm glong pônhroh anu oeêng tôjung pôm ‘baêo caêo pôm rim tôdrong pôjing kôjaêp kinh teâÊ ñak tôsiê"
157,"Chủ trì, phối hợp với Sở Tài chính, Sở Tài nguyên và Môi trường và các cơ quan có liên quan xác định các nhiệm vụ sử dụng nguồn vốn đầu tư từ ngân sách nhà nước, nhiệm vụ thu hút các nguồn vốn khác trong và ngoài nước","Pôgôl, adriêng Sô Tai chiênh, Sô Tai ngueân oeêng Moâi tröông oeêng rim kô kuan ôêi lieân kuan xac ñinh rim tôdrong chaê yuoâ nguoân jeân tôguêm ñôêng ngaân sach kôpal, tôdrong thu hut rim nguoân jeân nai lôêm teh ñak oeêng nöôc ngoai"
158,"Bố trí vốn để thực hiện các nhiệm vụ, dự án đề ra trong Chương trình hành động số 22-CTr/TU, Kế hoạch này","‘BoÊâ triê jeân söê pôm rim tôdrong, ‘yöê an aên leêch lôêm tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU, Glong pônhroh anu"
159,"Huy động, quản lý và sử dụng hiệu quả nguồn lực để thực hiện các nhiệm vụ phát triển bền vững kinh tế biển","Krao akoêm, ngoê hnheêi oeêng chaê yuoâ thu ‘yoêk nguoân löêk söê pôm rim tôdrong pôjing kôjaêp kinh teâÊ ñak tôsiê"
160,Tham mưu UBND tỉnh về hợp tác công - tư trong thực hiện các nhiệm vụ phát triển kinh tế biển.,Pôñam ‘bôl ñon UBND tinh lôêm hôêp tak koâng – tö lôêm pôm rim tôdrong pôjing kinh teâÊ ñak tôsiê
161,Sở Tài chính,Sô Tai chiênh
162,"Chủ trì, phối hợp với Sở Kế hoạch và Đầu tư, Sở Tài nguyên và Môi trường và các cơ quan có liên quan cân đối các nguồn kinh phí sự nghiệp để thực hiện các nhiệm vụ của Kế hoạch này.","Pôgôl, adriêng Sô Keâ hoach oeêng Ñaâu tö, Sô Tai ngueân oeêng Moâi tröông oeêng rim kô kuan ôêi lieân kuan kaân ñoâÊi rim nguoân jeân söê nghieâp söê pôm rim tôdrong ñôêng glong pônhroh anu"
163,Sở Du lịch,Sô ‘Yu liêch
164,"Chủ trì tham mưu thực hiện các Đề án, Chương trình, Kế hoạch phát triển du lịch biển, đảo","Pôgôl pôñam ‘bôl ñon pôm rim Ñeâ an, Chöông trinh, glong pônhroh pôjing ‘yu liêch ñak tôsiê, ñao"
165,"Xây dựng các Chương trình du lịch, tuyến du lịch biển, đảo","Tôjung pôm rim tôdrong ‘yu liêch, tueâÊn ‘yu liêch ñak tôsiê, ñao"
166,"Xúc tiến, quảng bá du lịch; đào tạo và phát triển nguồn nhân lực du lịch.","Xuêk tieâÊn, pôtruh ‘yu liêch; pôtôêp oeêng pôjing nguoân nhaân löêk ‘yu liêch"
167,Sở Nông nghiệp và Phát triển nông thôn,Sô Noâng nghieâp oeêng Pôjing cham pôlei
168,"Chỉ đạo thực hiện chống khai thác hải sản bất hợp pháp, không báo cáo và không theo quy định (IUU), phòng, chống thiên tai từ biển","Pôgôl pôm dôêt khai thak hai san glaêi, biê pôtho khan oeêng biê ‘boi kuy ñinh (IUU), phong dôêt thieân tai ñôêng ñak tôsiê"
169,"Chủ trì, phối hợp với các cơ quan liên quan thực hiện các nhiệm vụ về nuôi trồng, khai thác, chế biến hải sản, bảo tồn và phát triển bền vững các hệ sinh thái biển, ven biển, ven đảo.","Pôgôl, adriêng rim kô kuan lieân kuan pôm rim tôdrong lôêm rong pôtaêm, khai thak, cheâÊ ‘bieâÊn hai san, jö vei oeêng pôjing kôjaêp rim heâ sinh thaêi ñak tôsiê, jeâÊ ñak tôsiê, jeâÊ ñao"
170,Sở Công thương,Sô Koâng thöông
171,"Chủ trì, phối hợp với các cơ quan liên quan xây dựng trình UBND tỉnh phê duyệt, hướng dẫn, kiểm tra thực hiện các dự án, nhiệm vụ về phát triển năng lượng mới, năng lượng tái tạo, sử dụng năng lượng tiết kiệm, hiệu quả cho phát triển kinh tế biển","Pôgôl, adriêng rim kô kuan lieân kuan tôjung pôm trinh UBND tinh pheâ jueâÊt, pôtho khan, ngoê hnhei pôm rim ‘yöê an, tôdrong lôêm pôjing naêng löông anao, naêng löông taêi tao, chaê yuoâ naêng löông amaên, thu ‘yoêk aên pôjing kinh teâ ñak tôsiê"
172,Các ngành công nghiệp ven biển thân thiện với môi trường.,Rim nganh koâng nghieâp jeâÊ ñak tôsiê alöng adriêng moâi tröông
173,Sở Giao thông vận tải,Sô Giao thoâng vaân tai
174,"Chủ trì, phối hợp với các cơ quan liên quan tham mưu UBND tỉnh chỉ đạo việc tổ chức thực hiện các chính sách, nhiệm vụ về phát triển kết cấu hạ tầng giao thông và vận tải phục vụ phát triển kinh tế biển.","Pôgôl, adriêng rim kô kuan lieân kuan pôñam ‘bôl ñon UBND tinh pôgôl tôdrong pôloêk pôm rim tôdrong lôêm pôjing keâÊt kôêu ha taâng trong naêm oeêng vaân tai tôguêm pôjing kinh teâÊ ñak tôsiê"
175,Sở Xây dựng,Sô Xaây ‘yöng
176,"Chủ trì, phối hợp với các cơ quan liên quan trình UBND tỉnh các quy hoạch, kế hoạch phát triển các khu đô thị sinh thái ven biển","Pôgôl, adriêng rim kô kuan lieân kuan trinh UBND tinh rim kuy hoach, glong pônhroh pôjing rim khu ñoâ thi sinh thaêi jeâÊ ñak tôsiê"
177,Các khu đô thị ven biển theo hướng hiện đại gắn với phát triển du lịch và dịch vụ biển,Rim khu ñoâ thi jeâÊ ñak tôsiê ‘boi tôdrong pôgloh pôteêp adriêng pôjing ‘yu liêch oeêng jiêt vuê ñak tôsiê
178,"Phát triển hạ tầng kỹ thuật cho các địa phương ven biển, vùng biển và hải đảo.","Pôjing ha taâng ky thuaât aên rim cham pôlei jeâÊ ñak tôsiê, apung ñak tôsiê oeêng hai ñao"
179,Sở Khoa học và Công nghệ,Sô Khoa hoêk oeêng Koâng ngheâ
180,"Chủ trì, phối hợp với Sở Tài nguyên và Môi trường và các sở, ban ngành, địa phương có liên quan xây dựng và triển khai các đề tài nghiên cứu khoa học và phát triển công nghệ phục vụ phát triển bền vững kinh tế biển.","Pôgôl, adriêng Sô Tai ngueân oeêng Moâi tröông oeêng rim sô, ‘ban, nganh, cham pôlei ôêi lieân kuan tôjung pôm oeêng pônhroh rim tôdrong nghieân köêu khoa hoêk oeêng pôjing koâng ngheâ tôguêm pôjing kôjaêp kinh teâÊ ñak tôsiê"
181,Sở Tư pháp,Sô Tö phap
182,"Chủ trì, phối hợp với Sở Tài nguyên và Môi trường và các sở, ban ngành, địa phương liên quan rà soát, đánh giá tổng thể và đề xuất sửa đổi, bổ sung hệ thống pháp luật về biển và hải đảo để thực hiện đầy đủ các nội dung được đề ra trong Chương trình hành động số 22-CTr/TU, Nghị quyết số 36-NQ/TW.","Pôgôl, adriêng Sô Tai ngueân oeêng Moâi tröông oeêng rim sô, ‘ban, nganh, cham pôlei lieân kuan naêm ngoê hnheêi, pôtho khan ñiê ñaêng oeêng pôtho khan tôplih, tôguêm tôdrong phap luaât lôêm ñak tôsiê oeêng hai ñao söê pôm duh rim tôdrong ñeêi aên leêch lôêm tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU, Nghiê kueâÊt ksoâÊ peâng jiêt drôêu-NQ/TW"
183,Sở Nội vụ,Sô Noâi vuê
184,"Chủ trì, phối hợp với Sở Tài nguyên và Môi trường và các địa phương liên quan tham mưu, kiện toàn hệ thống cơ quan quản lý nhà nước về biển, hải đảo","Pôgôl, adriêng Sô Tai ngueân oeêng Moâi tröông oeêng rim cham pôlei lieân kuan pôñam ‘bôl ñon, kieân toan heâ thoâÊng kô kuan ngoê hnheêi kôpal lôêm ñak tôsiê, hai ñao"
185,"Tăng cường năng lực cho Sở Tài nguyên và Môi trường thực hiện tốt chức năng, nhiệm vụ là cơ quan thường trực giúp UBND tỉnh quản lý nhà nước tổng hợp và thống nhất về biển, hải đảo theo Chương trình hành động số 22-CTr/TU, Nghị quyết số 36-NQ/TW.","Poâk xuoân naêng löêk aên Sô Tai ngueân oeêng Moâi tröông pôm hôgeêi tôdrong la kô kuan thöông tröêk tôguêm UBND tinh ngoê hnheêi kôpal toâng hôêp oeêng thoâÊng nhaât lôêm ñak tôsiê, hai ñao ‘boi tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU, Nghiê kueâÊt ksoâÊ peâng jiêt drôêu-NQ/TW"
186,Sở Ngoại vụ,Sô Ngoai vuê
187,"Chủ động tăng cường và mở rộng quan hệ đối ngoại, hợp tác quốc tế phục vụ phát triển bền vững kinh tế biển của tỉnh.","Chu ñoâng kjung oeêng pôloêk saê tôdrong ñoâÊi ngoai, hôêp tak kuoâÊc teâÊ tôguêm pôjing kôjaêp kinh teâÊ ñak tôsiê ñôêng tinh"
188,Sở Giáo dục và Đào tạo; Sở Lao động Thương binh và Xã hội,Sô Giaêo ‘yuêk oeêng Ñao tao; Sô Lao ñoâng Thöông ‘binh oeêng Xa hoâi
189,"Chủ động phối hợp với các sở, ban ngành, địa phương có liên quan triển khai các đề án, dự án, nhiệm vụ về đào tạo và phát triển nguồn nhân lực biển; đào tạo nghề vùng ven biển.","Chu ñoâng adriêng rim sô, ‘ban, nganh, cham pôlei ôêi lieân kuan pônhroh rim ñeâ an, ‘yöê an tôdrong lôêm pôtôêp oeêng pôjing nguoân nhaân löêk ñak tôsiê, pôtôêp ngheâ apung jeâÊ ñak tôsiê"
190,Sở Thông tin và Truyền thông,Sô Thoâng tin oeêng Trueân thoâng
191,"Chủ trì, phối hợp với Ban Tuyên giáo Tỉnh ủy, Sở Tài nguyên và Môi trường và các sở, ban ngành, địa phương liên quan xây dựng và triển khai các đề án, dự án","Pôgôl, adriêng ‘Ban Tueân giaêo Tinh uy, Sô Tai ngueân oeêng Moâi tröông oeêng rim sô, ‘ban, nganh, cham pôlei lieân kuan tôjung pôm oeêng pônhroh rim ñeâ an, ‘yöê an"
192,"Nhiệm vụ tuyên truyền, nâng cao nhận thức, kiến thức của nhân dân trong tỉnh về chủ trương, chính sách của Đảng và Nhà nước về biển và hải đảo, bảo vệ quyền và lợi ích chính đáng của nước ta trên Biển Đông, về tiềm năng, lợi thế và sự nghiệp phát triển bền vững kinh tế biển của tỉnh.","Tôdrong pôtho khan, poâk xuoân tôdrong baêt ñôêng kon tôring lôêm tinh lôêm rim tôdrong ñôêng Ñang oeêng kôpal lôêm ñak tôsiê oeêng hai ñao, jö vei kueân oeêng lôi iêch trô troê ñôêng ñak bôên lôêm Bieân Ñoâng, lôêm tieâm naêng, lôi theâÊ oeêng tôdrong pôjing kôjaêp kinh teâÊ ñak tôsiê ñôêng tinh"
193,Ban Quản lý Khu kinh tế tỉnh,Khul ngoê hnheêi kinh teâÊ tinh
194,"Thu hút các nhà đầu tư có năng lực thực hiện các dự án tại Khu kinh tế Nhơn Hội, trọng tâm các lĩnh vực du lịch, dịch vụ, đô thị, công nghiệp; tham mưu xây dựng và thực hiện các chính sách khuyến khích phát triển kinh tế biển tại các Khu kinh tế, Khu công nghiệp.","Thu hut rim hnam tôguêm ôêi tôdrong pôm rim ‘yöê an lôêm apung kinh teâÊ Nhôn Hoâi, pôgloh rim tôdrong ‘yu liêch, jiêt vuê, ñoâ thi, koâng nghieâp; pôñam ‘bôl ñon tôjung pôm oeêng pôm rim tôdrong khueâÊn khiêch pôjing kinh teâÊ ñak tôsiê lôêm rim apung kinh teâÊ, apung koâng nghieâp"
195,Công an tỉnh,Koâng an tinh
196,Tăng cường phát động phong trào Toàn dân bảo vệ an ninh Tổ quốc,Kjung phat ñoâng trong glong Ñiê ñaêng naê ma kon tôring jö vei an ninh teh ñak
197,"Tăng cường năng lực bảo vệ an ninh, trật tự an toàn xã hội, thực thi pháp luật trên biển và vùng ven biển trên địa bàn tỉnh.","Kjung tôdrong jö vei an ninh, traât tö an toan xa hoâi, pôm phap luaât lôêm ñak tôsiê oeêng apung jeâÊ ñak tôsiê lôêm tôring tinh"
198,Bộ chỉ huy Quân sự tỉnh; Bộ chỉ huy Bộ đội Biên phòng tỉnh,‘Boâ chi huy Kuaân sö tinh; ‘Boâ chi huy ‘Boâ ñoâi ‘Bieân phong tinh
199,Xây dựng lực lượng vũ trang vững mạnh làm chỗ dựa cho ngư dân và các thành phần kinh tế sản xuất và khai thác tài nguyên.,Tôjung pôm löêk löông vu trang kôjaêp deâh pôm dônoê gôniêng aên ngö yaân oeêng rim thanh phaân kinh teâÊ choh jang oeêng khai thak tai ngueân
200,"Ưu tiên phát triển kinh tế biển gắn liền với quản lý vùng trời, bảo vệ biển, đảo và xây dựng thế trận toàn dân gắn với thế trận an ninh nhân dân.","Öu tieân pôjing kinh teâÊ ñak tôsiê pôteêp adriêng ngoê hnheêi vung trôi, jö vei ñak tôsiê, ñao oeêng tôjung pôm theâÊ traân ñiê ñaêng kon tôring pôteêp adriêng theâ traân an ninh kon tôring"
201,UBND các huyện ven biển và thành phố Quy Nhơn,UBND rim hueân jeâÊ ñak tôsiê oeêng thanh phoÊâ Quy Nhôn
202,"Căn cứ Kế hoạch này, Chương trình hành động số 22-CTr/TU và chức năng, nhiệm vụ được giao, xây dựng Kế hoạch thực hiện của địa phương mình và ban hành trong quý I năm 2020","Kaên köê glong pônhroh anu, tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU oeêng tôdrong ñeêi pôjao, tôjung pôm glong pônhroh pôm ñôêng cham pôlei bôên oeêng aên leêch lôêm kuyê minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
203,"Đồng thời phối hợp thực hiện các chương trình, nhiệm vụ, đề án, dự án trong Kế hoạch này.","Thoi ‘noh adriêng pôm rim chöông trinh, nhieâm vu, ñeâ an, ‘yöê an lôêm glong pônhroh anu"
204,"Các sở, ban ngành, địa phương căn cứ chức năng, nhiệm vụ của mình, Kế hoạch này và Chương trình hành động số 22-CTr/TU xây dựng Kế hoạch tổ chức triển khai thực hiện các nhiệm vụ được giao đồng bộ, có hiệu quả","Rim sô, ‘ban, nganh, cham pôlei kaên köê tôdrong ñôêng bôên, glong pônhroh anu oeêng tôdrong pôm ksoâÊ ‘baêl jiêt ‘baêl-CTr/TU tôjung pôm glong pônhroh pôloêk pônhroh pôm rim tôdrong ñei pôjao ñoâng ‘boâ, ôêi thu ‘yoêk"
205,"Định kỳ sơ kết, tổng kết việc thực hiện và trước ngày 01 tháng 12 hằng năm gửi báo cáo tình hình thực hiện về Sở Tài nguyên và Môi trường để tổng hợp, báo cáo UBND tỉnh.","Truh jônang sô keât, toâng keât tôdrong pôm oeêng adrol ‘naêr minh kheêi minh jiêt ‘baêl rim sônaêm göi ‘baêo caêo tôdrong pôm söt Sô Tai ngueân oeêng Moâi tröông söê toâng hôêp, pôtho khan UBND tinh"
